rid,title,english,synonyms,meaning,conjugation,likes,views,createdAt,updatedAt
3562,gunda,wind instrument,selo,"kitu chenye uwazi ndani kwa mfano baragumu, pembe au mwanzi ambacho hupulizwa na kutoa sauti| king''ora",,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3563,gundi,adhesive,"gamu, gluu, sherisi",majimaji au ng''amba inayonata inayotumiwa kugandishia vitu vya karatasi au mbao,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3564,gundisha,glue,,gandisha kwa gundi,"gundishia, gundishika, gundishwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3565,gundua,discover,vumbua,ona kitu ambacho kilikuwa kimefichika na hakijawahi kuonekana| buni kitu ambacho hakijawahi kubuniwa,"gunduana, gundulia, gundulika, gundulisha, gunduliwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3566,gunga,heal,"tibu, ganga","ponya maradhi kwa kutumia dawa| jizuia kufanya jambo fulani kama kulewa kwa sababu za kiafya, shika miiko| fanikiwa kufuata mwiko","gungana, gungia, gungika, gungiwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3567,gunga,warn,tahadharisha,"onya| shinda kishawishi, zuia shauku ya kufanya jambo","gungana, gungia, gungisha, gungwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3568,gunga,beg,"bembeleza, rairai, shawishi",bemba,"gungana, gungia, gungika, gungisha, gungwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3569,gunge,witch doctor,"fundi,  gwiji","mtu aliyebobea katika fani fulani, hususan ufundi wa uchawi au uganga",,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3570,gungu,barren land,,sehemu ya nchi isiyoweza kuotesha mmea,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3571,gungu,reef,,sehemu tambarare ya mwamba wa bahari isiyochomoza juu ya maji,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3572,gungu,hip bone,,mfupa wa kiuno baina ya mapaja na mgongo,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3573,gungu,drum,,ngoma mojawapo ya zamani ya Waswahili wa pwani ya Afrika Mashariki,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3574,gungumka,dry up,,kauka na kuwa kavu kabisa,"gungumkia, gungumkika, gungumkisha",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3575,gungwi,hopscotch,,mojawapo ya mchezo wa watoto ambao huchezwa kwa kurukaruka kwa mguu mmoja,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3576,guni,square,,kifaa cha seremala cha kupimia pembe za mraba au kukwangua ubao,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3577,guni,poem,"ila, kasoro, walakini",shairi la Kiswahili lisilofuata kanuni za ushairi| (bila wingi) dosari,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3578,gunia,sack,,"mfuko mpana na mrefu uliotengenezwa kwa nyuzi za kitani au katani kwa ajili ya kuwekea mazao au bidhaa kwa mfano maharage, mahindi, mchele, na vitunguu",,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3579,gunjama,nap,jinyosha,lala usingizi kwa muda mfupi,"gunjamia, gunjamika, gunjamisha",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3580,gunzi,corn cob,,bunzi la mhindi linalobaki baada ya kuondoa mbegu zake,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3581,gura,migrate,"hama, hajiri",ondoka mahali ambapo ni maskani yako na kwenda kuishi mahali pengine,"guria, gurika, gurisha",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3582,guro,migration,,uhamaji wa kutoka maskani yako na kwenda mahali pengine,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3583,guru,raw sugar,sukari guru,sukari isiyosafishwa ambayo huwa ya rangi ya kahawia,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3584,gurudumu,wheel,,"kitu cha mviringo kilichotengenezwa kwa mbao, chuma au mpira ambacho hutiwa kwenye baiskeli, motokaa au pikipiki na kuwezesha kujongea",,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3585,gurufa,corner,kuruba,kona ya njia au barabara,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3586,gurufu,main road,"baraste, barabara kubwa",njia kuu,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3587,guruguru,large lizard,,mjusi mkubwa ambaye anapenda kuishi chini ya ardhi| aina ya samaki mtamu wa baharini,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3588,guruguru,thunder,,mngurumo unaotokea wakati wa mvua za radi,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3589,gurugusha,tumble,,"bingirisha kitu, geuzageuza kitu","gurugushia, gurugushika, gurugushwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3590,gurugusha,disorganize,,"vurugavuruga kitu, boronga kazi, haribu kazi","gurugushia, gurugushana, gurugushika, gurugushwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3591,guruguza,crush,mumunya,toa makapi kwa kutwanga au kukoboa| tafunatafuna kama kibogoyo,"guruguzia, guruguzika, guruguzisha, guruguziwa, guruguzwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3592,guruneti,grenade,,bomu la kurushwa kwa mkono,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3593,gurunzi,empty corn cob,,gunzi la mhindi lisilokuwa na punje,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3594,gururu,curdled milk,,maziwa ya mgando,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3595,gurusa,reject suitors,,kataa wasichana wachumba bila ya sababu za kimsingi,"gurusia, gurusika, gurusisha",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3596,guruta,iron clothes,,lainisha nguo kwa kuzipitisha kwenye mashine yenye vigogo viwili vya duara vinavyozunguka huku vikiwa vimebanana,"gurutia, gurutana, gurutika, gurutisha, gurutwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3597,guruto,mangle,,mashine ya kulainishia nguo yenye vigogo viwili vya duara vinavyozunguka huku vikiwa vimebanana,,0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3598,gusa,touch,,"shika kidogo, shika kwa kupapasa: Tafadhali pita bila kunigusa.","gusana, gusia, gusika, gusisha, guswa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3599,gusana,touch each other,,-wa karibu kwa vitu kiasi cha kushikana: Mikebe iliyopakiwa kwenye kasha ilitikatika kwa sababu ya kugusana.,"gusia, gusisha, gusika",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3600,gusia,mention briefly,,eleza mambo kwa ufupi sana: Hotuba yake iligusia mambo kadhaa muhimu.,"gusiana, gusika, gusiwa",0,0,2023-02-19 13:59:42.328+00,2023-02-19 13:59:42.328+00
3601,gusu,refuse,,kataa au goma kutenda jambo ambalo hapo awali ulikubali kuwa utalitenda,"gusia, gusika, gusisha, gusiwa",0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3602,guta,shout,,ita kwa sauti kubwa,"gutia, gutika, gutisha",0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3603,guta,butt,,sukuma au chapa kwa pembe mithili ya nyati,"gutana, gutia, gutika, gutisha, gutwa",0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3604,gutu,fragment,kibubutu,kipande cha kitu kizima kilichokatika,,0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3605,gutu,dull,butu,"-sio kali, -siyokata : Kisu gutu hakiwezi kuchinja.",,0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3606,gutua,startle,"shtua, ogopesha, tisha",kurupusha| staajabisha,"gutuana, gutuka, gutulia, gutuliwa, gutusha",0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3607,gutuka,be startled,"shtuka, ogopa",tishika : Asha aligutuka alipomwona nyoka mvunguni.,,0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3608,gutusha,frighten,,shtusha,"gutushana, gutushia, gutushiwa",0,0,2023-02-19 13:59:42.329+00,2023-02-19 13:59:42.329+00
3609,guu,large leg,,mguu mkubwa sana| vipande vya chuma au miti vinavyounga tumbo la ngalawa na mirengo ili liwe thabiti,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3610,gwa,fall,"poromoka, dondoka",anguka chini,"gwia, gwika, gwisha",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3611,gwadu,sour,,"-enye ladha ya uchachu, kali kama ukwaju",,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3612,gwaduka,water mouth,,chachamua mate kutokana na kutia kitu kichachu kwa mfano embe bichi mdomoni,"gwadukia, gwadukika, gwadukisha",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3613,gwagu,feral cat,"duzi, paka shume, nunda",paka aliyetoroka nyumbani na kuishi porini| mtu katili,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3614,gwajuka,peel,,"ambuka ngozi, babuka ngozi","gwajukia, gwajukika, gwajukisha, gwajukwa",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3615,gwanda,ragged cloth,hangungu,nguo kuukuu isiyokuwa na thamani| nguo kama kanzu fupi iliyoshonwa kwa kitambaa kigumu,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3616,gwara,coin,,"peni, sarafu ya shaba au fedha",,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3617,gwaride,parade,"paredi, kwata","askari aghalabu wenye sare na silaha waliokusanyika na kujipanga maalumu kwa kukaguliwa na mtu mashuhuri, katika eneo maalumu",,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3618,gwase,warthog,,nguruwemwitu,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3619,gwata,trip,tega,tega kwa mguu,"gwatana, gwatia, gwatika, gwatwa",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3620,gwatemala,elephant grass,,mojawapo ya aina za jamii ya nyasi ndefu zenye majani mapana yanayoliwa na mifugo: Ng''ombe hula gwatemala wakiwa malishoni.,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3621,gwato,crutch,munda,gongo linalomsaidia mtu aliyeathirika mguu kutembea| mtego wa mguu anaouweka mchezaji wa miereka miguuni mwa mpinzani wake wakati wa mchezo| mti mrefu unaofungwa mguuni mwa mchezaji wa ngoma ili aonekane mrefu sana,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3622,gwaya,shiver,,tetemeka mwili ama kwa kuona baridi au kupatwa na hofu,"gwayia, gwayika, gwayisha",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3623,gwaza,weed,"kwaruza, paruza, para",lima majani juujuu bila ya kuchimbua,"gwazia, gwaziana, gwazika, gwazisha, gwazwa",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3624,gwaza,hesitate,"kinga, komesha",sema kwa kusitasita kwa mtu asiyefahamu lugha vizuri| zuia,"gwazia, gwazika, gwazisha",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3625,gwechu,worn object,,kitu kilichochakaa na kuwa na mapengopengo kwa mfano gololi,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3626,gwegwetu,notched knife,,kisu au panga butu lenye mapengo kwenye makali yake,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3627,gwengwenya,gnaw,guguna,nyofoa kitu kwa mfano nazi kutoka kwenye kifuu au nyama kutoka kwenye mfupa kwa meno,"gwengwenyea, gwengwenyeka, gwengwenywa",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3628,gwenya,chop,,bandua kitu kigumu kwa nguvu kwa kutumia shoka au panga,"gwenyea, gwenyeka, gwenyesha, gwenywa",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3629,gwia,be caught,"nasa, shika",kamata : Mitego yangu haijagwia mnyama hata mmoja.| angukia: Nazi imemgwia mbuzi aliyefungwa chini ya mnazi.,"gwiana, gwilia, gwika, gwisha, gwiza, gwiwa",0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3630,gwiji,expert,"galacha, gunge, sogora","mtu aliye bingwa katika fani fulani kwa mfano uganga, muziki au taaluma fulani",,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3631,gwiji,skilled,,"-enye utaalamu mkubwa wa fani fulani, -enye ujuzi mkubwa wa shughuli fulani",,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3632,ha!,ha!,,tamko linalotolewa kuonyesha mshangao,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3633,haba,rolled cannabis,,majani ya bangi au tumbaku ya sigara iliyosokotwa kwenye karatasi kwa ajili ya kuvutwa: Kalimanzira alikamatwa akiwa na haba tano.,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3634,haba,scarce,"chache, kidogo",-siotosha: Mvua ilikuwa haba mwaka huu.,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3635,hababi,beloved,"bwana,  mwandani",jina linaloonyesha heshima| mpenzi aghalabu wa kiume,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3636,habari,news,,taarifa inayotolewa kwa watu kuhusu jambo au tukio fulani| neno la kujuliana hali au kuamkiana: Habari za asubuhi?,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3637,habasoda,black seed,,mbegu nyeusi mithili ya zile za vitunguu ambazo ni tiba ya magonjwa mbalimbali,,0,0,2023-02-19 13:59:42.33+00,2023-02-19 13:59:42.33+00
3638,habedari!,heave ho!,"heria!, simile!, jihadhari!, jilinde!",neno linalotumiwa aghalabu na makuli ili kutaka wapishwe wanapokuwa wamebeba mizigo au kuteremsha mizigo,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3639,habi!,calm down!,tulia,neno analoambiwa mtu aliyepandwa na shetani ili apunguze hasira na ukali : Habi! Acha ukali.,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3640,habithi,cruel person,"fisadi, laghai",mtu katili na mwovu| mtu mjanja,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3641,habta,anchor,nanga,kitu kizito kinachofungwa kwa kamba au mnyororo na kutoswa majini ili kukifanya chombo kisichukuliwe na maji au kusogeasogea,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3642,hadaa,deceive,"rubuni, danganya",fanyia mtu hila na udanganyifu,"hadaana, hadaika, hadaisha, hadaiwa",0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3643,hadaa,deceitful,,"-enye ujanja, -enye kudanganya",,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3644,hadaa,deceit,"ghiliba, ujanja",udanganyifu,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3645,hadhara,public,"hadhira, kaumu",watu waliokusanyika pamoja,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3646,hadharani,in public,kadamnasi,mbele ya halaiki; mbele ya watu wengi,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3647,hadhari,caution,"utunduivu, uangalifu",umakinifu,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3648,hadhari,be cautious,,fanya tahadhari katika kutenda jambo,"hadharika, hadharisha",0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3649,hadhi,status,"cheo,  heshima","nafasi ya heshima anayopewa mtu katika jamii, shirika au kazi| hali inayomfanya mtu ajiheshimu na aheshimiwe",,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3650,hadhira,audience,,jumla ya wasikilizaji au wasomaji wa kazi maalumu,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3651,hadhiri,lecture,,"fundisha watu au wanafunzi katika hadhara, zungumza na eleza jambo mbele ya watu","hadhiria, hadhirika, hadhirisha",0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3652,hadhiri,attentive,,-lio makini katika jambo; angalifu kimwili na kiakili,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3653,hadhirina,attendees,,"mkusanyiko wa watu waliohudhuria mkutano, shughuli au ibada yoyote ya kijamii",,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3654,hadi,until,,mpaka: Tangu asubuhi hadi jioni.| kwa kweli: Jambo hilo hadi limenipata.,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3655,hadi,limit,mwisho,ukomo wa kitu au jambo : Mateso yalimfika hadi.,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3656,hadia,gift,,"fedha, mali au huduma zinazotolewa bure kama zawadi",,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3657,hadibodi,ceiling board,,kitu chenye umbo la mstatili kilichotengenezwa kwa vipande vyembamba vya mbao ambacho hupigiliwa kwenye dari ya nyumba,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3658,hadidi,iron,,neno linalomaanisha chuma katika ushairi,,0,0,2023-02-19 13:59:42.413+00,2023-02-19 13:59:42.413+00
3659,hadidi,firm,"gumu, kakamavu, -a kweli",madhubuti,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3660,hadimfundo,hopscotch,,mchezo wa watoto ambao huchora chini mchoro mkubwa wa pembe nne na kuugawa katika vyumba ambavyo mtoto huchupachupa ndani yake baada ya kutupa kijiwe,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3661,hadimu,servant,"mtumishi, mfanyakazi",mtu anayemfanyia kazi mtu mwingine| mtumwa aliyeachwa huru,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3662,hadithi,story,"ngano, kisa","masimulizi ya mambo yaliyotokea| masimulizi ya kubuni, kisa cha kutunga ambacho hakikutokea kweli, habari ya kubuni| nasaha za Mtume Muhammad (S.A.W) kuhusu maisha ya mwanadamu",,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3663,hadithia,narrate,simulia,toa habari kuhusu jambo,"hadithiana, hadithika, hadithiwa",0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3664,hadubini,microscope,,kifaa cha kukuza vitu visivyoonekana kwa macho ili viwe vikubwa na viweze kuonekana na kutambulika,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3665,hae!,alas!,,neno analotamka mtu anaposhikwa na huzuni| tamko la kuitikia nyimbo au ngano,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3666,hafidhi,Quran memorizer,,mtu ambaye ameikariri Kurani moyoni,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3667,hafifisha,weaken,dunisha,"fanya duni, punguza thamani","hafifishia, hafifishika, hafifishwa",0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3668,hafifisho,devaluation,udunishaji,upunguzaji wa thamani,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3669,hafifu,light,"-epesi, fifi, duni, nyonge, dhaifu","-siokuwa nzito, -enye uzito mdogo| -enye thamani ndogo",,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3670,hafla,event,dhifa,mkusanyiko wa watu katika shughuli fulani kwa mfano sherehe au karamu,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3671,hafubeki,defender,,mchezaji mpira wa miguu anayewasaidia mabeki kulinda goli lao dhidi ya washambuliaji wa timu pinzani: Hafubeki wa kulia amejeruhiwa.,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3672,hafukasti,mixed race,"chotara, suriama, shombe",mtu aliyezaliwa na wazazi wa rangi tofauti,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3673,hafutaimu,half-time,,kipindi cha mapumziko baada ya timu kucheza nusu ya muda uliopangwa kwa mchezo huo kwa mfano dakika 45 katika mchezo wa kandanda ambao huchezwa kwa dakika 90| kipindi cha kupumzika kwa wanafunzi wa shule baada ya kusoma nusu ya vipindi vya asubuhi,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3674,hagali,headscarf,,kitambaa cheupe ambacho huvaliwa kichwani na wanaume kwa kushikanishwa na mshipi wa kigwe,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3675,haha,pant,"papia, hema, hangaika","kula kwa haraka au kwa pupa| toa pumzi upesiupesi hasa baada ya kukimbia sana| pandwa na hasira juu ya jambo| babaika wakati wa kueleza jambo kwa sababu ya kuongea harakaharaka, kuwa na wasiwasi wakati wa kuongea kwa sababu ya hofu au kile anachokisema",hahisha,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3676,hai,living,,"-enye pumzi, -enye kuendelea kuishi",,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3677,hai,stop,,neno la kupoza jambo lisiendelee,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3678,haiba,appearance,"urembo, tabia njema","mwonekano wa kitu unaotokana na umbile, mavazi, siha na mwenendo wake unaofanya sura ya jumla ya mtu kuwa mbaya au nzuri| mwonekano wa mwenendo wa mtu unaovutia watu na kufanya akubalike katika jamii| sura ya kuvutia",,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3679,haibiskasi,sunflower,,mmea wenye maua mapana yenye rangi nyekundu iliyokoza,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3680,haibridi,hybrid,,mzao mchanganyiko wa mimea au wanyama ulio bora zaidi kwa mfano haibridi ya ng''ombe,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3681,haidera,sea anemone,,mnyama mdogo wa baharini mwenye umbo la neli na minyiri mingi,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3682,haidereti,chemical compound,,dutu inayotokana na elementi mbili au zaidi zilizoungana kikemikali kwa uwiano maalumu,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3683,haideroliki,hydraulic,,-a kuhusu sayansi au teknolojia ya kusukuma maji kwa njia ya mabomba,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3684,haidhuru,harmless,"si kitu, hapana neno","pasipo na madhara, shida au athari kubwa",,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3685,haihai,greeting,,neno la kusalimu,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3686,haijambo,preferably,,"afadhali: Haijambo, mwanawe amemsaidia.",,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3687,haika!,begone!,"naam, sawa",neno la kuafiki maneno yanayosemwa na shetani,,0,0,2023-02-19 13:59:42.414+00,2023-02-19 13:59:42.414+00
3688,haikamishna,high commissioner,balozi,"mjumbe wa serikali ya nchi, mwanachama wa jumuiya ya madola anayeishi kwenye nchi iliyo pia mwanachama wa jumuiya hiyo",,0,0,2023-02-19 13:59:42.415+00,2023-02-19 13:59:42.415+00
3689,hailigwa,forbidden,,"-a marufuku kuliwa au kunywewa kwa kuwa ni sumu, haramu au mwiko",,0,0,2023-02-19 13:59:42.416+00,2023-02-19 13:59:42.416+00
3690,haima,ship canopy,,kifuniko cha turubai lililo katika chombo cha majini,,0,0,2023-02-19 13:59:42.416+00,2023-02-19 13:59:42.416+00
3691,hainehaine!,heave ho!,,tamko linalotolewa wakati kitu kinapochukuliwa kwa nguvu na kubebwa juujuu,,0,0,2023-02-19 13:59:42.416+00,2023-02-19 13:59:42.416+00
3692,haini,traitor,"msaliti, laghai",mtu anayetoa siri na kutenda matendo maovu kwa nchi yake kwa manufaa ya nchi nyingine au watu wengine| mtu anayefanya jambo baya,,0,0,2023-02-19 13:59:42.416+00,2023-02-19 13:59:42.416+00
